iso,name,lon,lat,size_pop,pop_basis,source
USA,Atlantic City,-74.42306,39.36415,39260,minor,GeoNames
USA,Pacifica,-122.48692,37.61383,39260,minor,GeoNames
MEX,San Jose del Castillo,-103.23689,20.51167,39246,minor,GeoNames
USA,Germantown,-89.81009,35.08676,39240,minor,GeoNames
MEX,Los Reyes de Salgado,-102.47333,19.58854,39209,minor,GeoNames
USA,Northglenn,-104.9872,39.88554,39197,minor,GeoNames
MEX,Ocozocoautla de Espinosa,-93.37426,16.7612,39180,minor,GeoNames
USA,Coram,-73.00149,40.86871,39113,minor,GeoNames
USA,Wausau,-89.63012,44.95914,39094,minor,GeoNames
CAN,Boucherville,-73.43605,45.59104,39062,minor,GeoNames
USA,Hurst,-97.17057,32.82346,39016,minor,GeoNames
CAN,Spruce Grove,-113.91874,53.53344,38985,minor,GeoNames
MEX,Esperanza,-109.93119,27.58046,38969,minor,GeoNames
CAN,St. Thomas,-81.18038,42.77361,38909,minor,GeoNames
USA,Stanton,-117.99312,33.80252,38872,minor,GeoNames
USA,Aliamanu / Salt Lakes / Foster Village,-157.91838,21.36022,38833,minor,GeoNames
CAN,Charlottetown,-63.1256,46.23459,38809,minor,GeoNames
USA,Lancaster,-96.75611,32.59208,38801,minor,GeoNames
USA,Friendswood,-95.20104,29.5294,38800,minor,GeoNames
USA,Gainesville,-83.82407,34.29788,38712,minor,GeoNames
USA,The Acreage,-80.26749,26.79404,38704,minor,GeoNames
USA,Montclair,-117.68978,34.07751,38690,minor,GeoNames
USA,Kailua,-157.74054,21.40241,38635,minor,GeoNames
USA,Rock Island,-90.57875,41.50948,38620,minor,GeoNames
MEX,Melchor Ocampo,-99.14485,19.70186,38599,minor,GeoNames
USA,Whitney,-115.0363,36.09831,38585,minor,GeoNames
USA,Oviedo,-81.20812,28.67,38551,minor,GeoNames
USA,Carpentersville,-88.25786,42.12114,38512,minor,GeoNames
USA,Lake Oswego,-122.67065,45.42067,38496,minor,GeoNames
USA,Muskogee,-95.36969,35.74788,38456,minor,GeoNames
USA,Hobbs,-103.13604,32.70261,38416,minor,GeoNames
USA,Muskegon,-86.24839,43.23418,38401,minor,GeoNames
USA,Westerville,-82.92907,40.12617,38384,minor,GeoNames
USA,Little Elm,-96.93751,33.16262,38341,minor,GeoNames
USA,Hanover Park,-88.14507,41.99947,38333,minor,GeoNames
USA,Hillsborough,-74.62682,40.4776,38303,minor,GeoNames
USA,Channelview,-95.11465,29.77606,38289,minor,GeoNames
USA,Panama City,-85.65983,30.15946,38286,minor,GeoNames
USA,Florence,-79.76256,34.19543,38228,minor,GeoNames
USA,Waipahu,-158.00917,21.38667,38216,minor,GeoNames
CAN,Shawinigan,-72.74913,46.56675,38211,minor,GeoNames
USA,Wake Forest,-78.50972,35.97987,38199,minor,GeoNames
USA,Huber Heights,-84.12466,39.84395,38176,minor,GeoNames
MEX,Nueva Rosita,-101.21746,27.93712,38158,minor,GeoNames
USA,Martinez,-122.13413,38.01937,38137,minor,GeoNames
USA,East Meadow,-73.55902,40.71399,38132,minor,GeoNames
MEX,Tepotzotlan,-99.22391,19.72116,38119,minor,GeoNames
USA,Hanover,-76.72414,39.19289,38088,minor,GeoNames
USA,Wheeling,-87.92896,42.13919,38079,minor,GeoNames
USA,Apache Junction,-111.54958,33.41505,38074,minor,GeoNames
USA,Pleasant Grove,-111.73854,40.36412,38052,minor,GeoNames
USA,Brookfield,-88.10648,43.06057,38025,minor,GeoNames
USA,Delaware,-83.06797,40.29867,37995,minor,GeoNames
MEX,Las Guacamayas,-102.21011,18.01913,37980,minor,GeoNames
USA,Roy,-112.02633,41.16161,37964,minor,GeoNames
USA,Valley Stream,-73.70846,40.66427,37962,minor,GeoNames
USA,Spanish Fork,-111.65492,40.11496,37935,minor,GeoNames
USA,Keizer,-123.02621,44.99012,37895,minor,GeoNames
USA,Woodlawn,-76.72803,39.32288,37879,minor,GeoNames
USA,Lima,-84.10523,40.74255,37873,minor,GeoNames
USA,Spartanburg,-81.93205,34.94957,37867,minor,GeoNames
USA,Hermitage,-86.6225,36.19617,37814,minor,GeoNames
USA,Park Ridge,-87.84062,42.01114,37757,minor,GeoNames
USA,Winter Haven,-81.73286,28.02224,37689,minor,GeoNames
USA,Aventura,-80.13921,25.95648,37649,minor,GeoNames
USA,Severna Park,-76.54524,39.07039,37634,minor,GeoNames
USA,Royal Palm Beach,-80.2306,26.7084,37633,minor,GeoNames
USA,Brighton,-104.82053,39.98526,37585,minor,GeoNames
USA,Phenix City,-85.00077,32.47098,37570,minor,GeoNames
USA,Milton,-84.30067,34.13216,37547,minor,GeoNames
CAN,Neufchatel-Est-Lebourgneuf,-71.34191,46.85436,37540,minor,GeoNames
MEX,Perote,-97.24235,19.56233,37516,minor,GeoNames
USA,Sun City,-112.27182,33.59754,37499,minor,GeoNames
USA,Lake Worth Beach,-80.07231,26.61708,37498,minor,GeoNames
MEX,Paracho de Verduzco,-102.04765,19.64757,37464,minor,GeoNames
USA,Monrovia,-117.99895,34.14806,37463,minor,GeoNames
USA,Hollister,-121.4016,36.85245,37462,minor,GeoNames
USA,Los Banos,-120.84992,37.05828,37457,minor,GeoNames
USA,Sewell,-75.14434,39.7665,37433,minor,GeoNames
USA,Plant City,-82.11469,28.01888,37406,minor,GeoNames
MEX,Progreso,-89.66289,21.28217,37369,minor,GeoNames
USA,Greenfield,-88.01259,42.9614,37349,minor,GeoNames
USA,Marion,-91.59768,42.03417,37330,minor,GeoNames
USA,Braintree,-71.00215,42.20384,37297,minor,GeoNames
USA,Newnan,-84.79966,33.38067,37291,minor,GeoNames
USA,Texarkana,-94.04769,33.42513,37280,minor,GeoNames
MEX,Villaflores,-93.27006,16.23377,37237,minor,GeoNames
USA,Addison,-87.98896,41.9317,37208,minor,GeoNames
MEX,Salvatierra,-100.88208,20.21615,37203,minor,GeoNames
USA,Reynoldsburg,-82.81212,39.95479,37158,minor,GeoNames
USA,Odenton,-76.70025,39.084,37132,minor,GeoNames
USA,Mableton,-84.58243,33.81872,37115,minor,GeoNames
USA,Hilton Head,-80.75261,32.21632,37099,minor,GeoNames
USA,Grants Pass,-123.33067,42.43933,37088,minor,GeoNames
USA,Indian Trail,-80.66924,35.07681,37073,minor,GeoNames
USA,Calumet City,-87.52949,41.61559,37031,minor,GeoNames
USA,Lincoln Park,-83.17854,42.25059,37012,minor,GeoNames
USA,Lynnwood,-122.31513,47.82093,36997,minor,GeoNames
CAN,Laval-des-Rapides,-73.70007,45.55642,36933,minor,GeoNames
USA,Beloit,-89.03178,42.50835,36891,minor,GeoNames
USA,Belleville,-74.15014,40.79371,36878,minor,GeoNames
USA,Longview,-122.93817,46.13817,36848,minor,GeoNames
MEX,Santa Teresa,-99.23333,19.845,36845,minor,GeoNames
MEX,Santiago,-100.15399,25.42596,36840,minor,GeoNames
USA,Columbia,-87.03528,35.61507,36800,minor,GeoNames
MEX,San Jeronimo Cuatro Vientos,-98.84167,19.29306,36778,minor,GeoNames
USA,South Miami Heights,-80.38061,25.59761,36770,minor,GeoNames
CAN,Stouffville,-79.2496,43.96682,36753,minor,GeoNames
USA,Portage,-87.17615,41.57587,36738,minor,GeoNames
USA,Westfield,-86.12749,40.04282,36738,minor,GeoNames
USA,New Albany,-85.82413,38.28562,36732,minor,GeoNames
USA,Clifton Park,-73.77095,42.86563,36705,minor,GeoNames
USA,Fort Lee,-73.97014,40.85093,36672,minor,GeoNames
USA,Brighton,-77.55055,43.14756,36609,minor,GeoNames
USA,Bartlesville,-95.98082,36.74731,36595,minor,GeoNames
USA,Ewing,-74.79988,40.26983,36559,minor,GeoNames
USA,San Juan,-98.15529,26.18924,36556,minor,GeoNames
USA,Mission Bend,-95.66495,29.69384,36501,minor,GeoNames
USA,San Juan Capistrano,-117.66255,33.50169,36454,minor,GeoNames
USA,Pahrump,-115.98391,36.20829,36441,minor,GeoNames
USA,Saint Charles,-76.93858,38.60317,36376,minor,GeoNames
USA,Temple City,-118.05785,34.10723,36365,minor,GeoNames
USA,Marion,-83.12852,40.58867,36363,minor,GeoNames
USA,Mechanicsville,-77.37331,37.60876,36348,minor,GeoNames
USA,Lufkin,-94.7291,31.33824,36333,minor,GeoNames
USA,Pennsauken,-75.05795,39.95622,36332,minor,GeoNames
USA,Rome,-85.16467,34.25704,36323,minor,GeoNames
USA,Mattapan,-71.087,42.27232,36299,minor,GeoNames
USA,Claremont,-117.71978,34.09668,36283,minor,GeoNames
USA,Franklin,-88.03842,42.88863,36222,minor,GeoNames
USA,Richfield,-93.283,44.8833,36216,minor,GeoNames
USA,Bell,-118.18702,33.97751,36205,minor,GeoNames
USA,Lewiston,-70.21478,44.10035,36202,minor,GeoNames
USA,Dunedin,-82.77323,28.0199,36164,minor,GeoNames
MEX,Ameca,-104.0461,20.54783,36156,minor,GeoNames
USA,Kendall West,-80.4388,25.7065,36154,minor,GeoNames
USA,Del Rio,-100.89676,29.36273,36153,minor,GeoNames
USA,Oakville,-90.30456,38.47005,36143,minor,GeoNames
USA,Commack,-73.29289,40.84288,36124,minor,GeoNames
USA,Menomonee Falls,-88.11731,43.1789,36119,minor,GeoNames
USA,Moorpark,-118.88204,34.28556,36104,minor,GeoNames
USA,Gadsden,-86.00639,34.01434,36084,minor,GeoNames
USA,Issaquah,-122.03262,47.5301,36081,minor,GeoNames
MEX,Agua Dulce,-94.14527,18.13909,36079,minor,GeoNames
USA,Spring Hill,-86.93,35.75118,36055,minor,GeoNames
USA,Trumbull,-73.20067,41.24287,36018,minor,GeoNames
USA,Olive Branch,-89.82953,34.96176,36010,minor,GeoNames
USA,Mooresville,-80.81007,35.58486,36009,minor,GeoNames
USA,West Torrington,-73.14372,41.81843,36000,minor,GeoNames
USA,Willowbrook,-118.25507,33.91696,35983,minor,GeoNames
USA,Leavenworth,-94.92246,39.31111,35980,minor,GeoNames
USA,Clinton,-76.89831,38.76511,35970,minor,GeoNames
USA,Cottage Grove,-92.94382,44.82774,35918,minor,GeoNames
USA,Wildwood,-90.6629,38.58283,35899,minor,GeoNames
USA,Richmond West,-80.42971,25.6105,35884,minor,GeoNames
USA,Richmond,-84.89024,39.82894,35854,minor,GeoNames
USA,Oregon City,-122.60676,45.35734,35831,minor,GeoNames
USA,'Ewa Gentry-West Loch,-158.02836,21.35335,35828,minor,GeoNames
USA,Goldsboro,-77.99277,35.38488,35826,minor,GeoNames
USA,Manhattan Beach,-118.41091,33.88474,35818,minor,GeoNames
USA,Parkland,-122.43401,47.15538,35803,minor,GeoNames
USA,Martinez,-82.07567,33.51736,35795,minor,GeoNames
USA,East Florence,-87.64947,34.80953,35733,minor,GeoNames
USA,Kyle,-97.87723,29.98911,35733,minor,GeoNames
USA,Kearns,-111.99633,40.65995,35731,minor,GeoNames
CAN,Leamington,-82.59981,42.05009,35730,minor,GeoNames
USA,Linton Hall,-77.57499,38.75984,35725,minor,GeoNames
MEX,Xalisco,-104.8998,21.44465,35702,minor,GeoNames
USA,Tupelo,-88.70464,34.25807,35680,minor,GeoNames
MEX,Coyotepec,-99.21295,19.77722,35677,minor,GeoNames
MEX,Ciudad Mendoza,-97.1787,18.80645,35641,minor,GeoNames
USA,Hot Springs,-93.05518,34.5037,35635,minor,GeoNames
USA,Wildomar,-117.28004,33.59891,35632,minor,GeoNames
USA,Wentzville,-90.85291,38.81144,35603,minor,GeoNames
USA,Roseville,-93.15661,45.00608,35580,minor,GeoNames
USA,Valrico,-82.23644,27.93789,35545,minor,GeoNames
USA,Coventry,-71.68284,41.7001,35525,minor,GeoNames
USA,Rosenberg,-95.80856,29.55718,35510,minor,GeoNames
USA,Bettendorf,-90.51569,41.52448,35505,minor,GeoNames
USA,East Point,-84.43937,33.67955,35467,minor,GeoNames
USA,Prattville,-86.4597,32.46402,35420,minor,GeoNames
USA,Ponte Vedra Beach,-81.38564,30.23969,35400,minor,GeoNames
MEX,Tala,-103.70148,20.65267,35396,minor,GeoNames
MEX,San Martin Azcatepec,-98.97278,19.68667,35390,minor,GeoNames
USA,Boardman,-80.66285,41.02423,35376,minor,GeoNames
USA,Cooper City,-80.27172,26.05731,35364,minor,GeoNames
USA,Oxon Hill-Glassmanor,-76.97499,38.79615,35355,minor,GeoNames
MEX,Tlapacoyan,-97.21141,19.96268,35338,minor,GeoNames
MEX,Tonala,-93.7546,16.09007,35322,minor,GeoNames
USA,Egypt Lake-Leto,-82.50619,28.01769,35282,minor,GeoNames
USA,Oak Creek,-87.86314,42.88585,35243,minor,GeoNames
USA,Peachtree City,-84.59576,33.39678,35240,minor,GeoNames
USA,Merrillville,-87.33281,41.48281,35224,minor,GeoNames
MEX,La Barca,-102.54198,20.28988,35219,minor,GeoNames
USA,Saint Cloud,-81.28118,28.2489,35183,minor,GeoNames
USA,La Porte,-95.01937,29.66578,35148,minor,GeoNames
MEX,San Pablo Autopan,-99.65724,19.35638,35141,minor,GeoNames
CAN,Prince Albert,-105.76772,53.20008,35102,minor,GeoNames
MEX,Ciudad Melchor Muzquiz,-101.51615,27.87933,35060,minor,GeoNames
USA,University City,-90.30928,38.65588,35058,minor,GeoNames
USA,Upper Arlington,-83.06241,39.99451,34907,minor,GeoNames
USA,Torrington,-73.12122,41.80065,34906,minor,GeoNames
USA,Inver Grove Heights,-93.04272,44.84802,34857,minor,GeoNames
USA,Cumberland,-71.43284,41.96677,34843,minor,GeoNames
USA,Bayview-Hunters Point,-122.38107,37.72855,34835,minor,GeoNames
MEX,Ixmiquilpan,-99.21697,20.47841,34814,minor,GeoNames
USA,Pleasant Hill,-122.0608,37.94798,34810,minor,GeoNames
USA,Stow,-81.44039,41.1595,34797,minor,GeoNames
USA,Lauderdale Lakes,-80.20838,26.16647,34796,minor,GeoNames
USA,La Vergne,-86.58194,36.01562,34794,minor,GeoNames
USA,Winter Springs,-81.30812,28.69889,34789,minor,GeoNames
CAN,Joliette,-73.4236,46.0164,34772,minor,GeoNames
USA,Merritt Island,-80.69,28.359,34743,minor,GeoNames
USA,West Little River,-80.23699,25.85704,34699,minor,GeoNames
USA,Brunswick,-81.8418,41.23811,34689,minor,GeoNames
CAN,Cartierville,-73.70358,45.53118,34667,minor,GeoNames
MEX,Fraccionamiento Real Palmas,-100.15972,25.90417,34636,minor,GeoNames
USA,San Dimas,-117.80673,34.10668,34630,minor,GeoNames
CAN,Mascouche,-73.59956,45.74965,34626,minor,GeoNames
CAN,Mirabel,-74.08251,45.65008,34626,minor,GeoNames
USA,Monroe,-80.54951,34.98543,34623,minor,GeoNames
USA,Queen Creek,-111.6343,33.24866,34614,minor,GeoNames
MEX,San Miguel Topilejo,-99.14193,19.20264,34603,minor,GeoNames
USA,Kaneohe,-157.79895,21.39994,34597,minor,GeoNames
USA,Gahanna,-82.87934,40.01923,34590,minor,GeoNames
USA,Leawood,-94.6169,38.96667,34579,minor,GeoNames
USA,Owasso,-95.85471,36.26954,34542,minor,GeoNames
USA,Derry Village,-71.31201,42.89175,34539,minor,GeoNames
USA,Orange,-74.23265,40.77066,34457,minor,GeoNames
USA,Central Islip,-73.20178,40.79065,34450,minor,GeoNames
CAN,Victoriaville,-71.96579,46.05007,34426,minor,GeoNames
CAN,Brant,-80.34967,43.1334,34415,minor,GeoNames
USA,Norristown,-75.3399,40.1215,34412,minor,GeoNames
MEX,Maravatio de Ocampo,-100.44192,19.8919,34381,minor,GeoNames
USA,Cottonwood Heights,-111.81021,40.61967,34343,minor,GeoNames
USA,Gallatin,-86.44666,36.38838,34334,minor,GeoNames
USA,Houma,-90.71953,29.59577,34287,minor,GeoNames
USA,Rubidoux,-117.4056,33.99613,34280,minor,GeoNames
MEX,Porticos de San Antonio,-117.03417,32.4425,34234,minor,GeoNames
USA,Collinwood,-81.56929,41.55838,34220,minor,GeoNames
USA,Glendale Heights,-88.06486,41.9146,34208,minor,GeoNames
USA,Butte,-112.53474,46.00382,34190,minor,GeoNames
USA,Dana Point,-117.69811,33.46697,34181,minor,GeoNames
USA,Benton,-92.58683,34.56454,34177,minor,GeoNames
USA,Vestavia Hills,-86.78777,33.44872,34174,minor,GeoNames
USA,La Presa,-116.99725,32.70811,34169,minor,GeoNames
USA,Oakton,-77.30082,38.88095,34166,minor,GeoNames
USA,Chester,-75.35785,39.84753,34092,minor,GeoNames
USA,Mount Vernon,-122.33405,48.42122,34053,minor,GeoNames
MEX,Coatzintla,-97.46823,20.48699,34036,minor,GeoNames
USA,Salisbury,-80.47423,35.67097,34017,minor,GeoNames
USA,Riviera Beach,-80.0581,26.77534,34005,minor,GeoNames
USA,Orangevale,-121.22578,38.67851,33960,minor,GeoNames
USA,Oswego,-88.35146,41.68281,33955,minor,GeoNames
USA,El Mirage,-112.3246,33.61309,33935,minor,GeoNames
USA,West Lake Sammamish,-122.10123,47.5776,33929,minor,GeoNames
USA,Chelmsford,-71.36728,42.59981,33925,minor,GeoNames
USA,Bay City,-83.88886,43.59447,33917,minor,GeoNames
USA,Nacogdoches,-94.65549,31.60351,33894,minor,GeoNames
USA,Shrewsbury,-71.71285,42.29593,33893,minor,GeoNames
USA,McMinnville,-123.19872,45.21012,33892,minor,GeoNames
USA,Dakota Ridge,-105.13934,39.61638,33892,minor,GeoNames
CAN,Moose Jaw,-105.53445,50.40005,33890,minor,GeoNames
USA,Dalton,-84.97022,34.7698,33853,minor,GeoNames
USA,Olney,-77.06692,39.15316,33844,minor,GeoNames
USA,North Providence,-71.46617,41.8501,33835,minor,GeoNames
MEX,Parras de la Fuente,-102.17808,25.44185,33817,minor,GeoNames
USA,Newark,-75.74966,39.68372,33817,minor,GeoNames
USA,Oak Hill,-77.40156,38.9258,33811,minor,GeoNames
USA,Deer Park,-95.12382,29.70523,33806,minor,GeoNames
CAN,Penticton,-119.58584,49.48062,33761,minor,GeoNames
USA,Holland,-86.10893,42.78752,33742,minor,GeoNames
MEX,San Isidro,-98.95056,19.33972,33737,minor,GeoNames
MEX,Zacatlan,-97.96125,19.9355,33736,minor,GeoNames
USA,Northbrook,-87.82895,42.12753,33663,minor,GeoNames
USA,Hilliard,-83.15825,40.0334,33649,minor,GeoNames
USA,Wenatchee,-120.31035,47.42346,33636,minor,GeoNames
USA,West Fargo,-96.90036,46.87497,33597,minor,GeoNames
USA,Fair Lawn,-74.13181,40.94038,33597,minor,GeoNames
USA,Kennesaw,-84.61549,34.02343,33584,minor,GeoNames
USA,New City,-73.98931,41.1476,33559,minor,GeoNames
USA,Long Beach,-73.65791,40.58844,33550,minor,GeoNames
USA,Richmond,-84.29465,37.74786,33533,minor,GeoNames
USA,Suitland-Silver Hill,-76.92591,38.84685,33515,minor,GeoNames
USA,Chillum,-76.99081,38.96372,33513,minor,GeoNames
USA,Foster City,-122.27108,37.55855,33477,minor,GeoNames
USA,Fairborn,-84.01938,39.82089,33452,minor,GeoNames
USA,Menlo Park,-122.18219,37.45383,33449,minor,GeoNames
USA,Cibolo,-98.22696,29.56162,33433,minor,GeoNames
CAN,Campbell River,-125.24459,50.01634,33430,minor,GeoNames
USA,Lawndale,-118.35257,33.88724,33430,minor,GeoNames
USA,Hinesville,-81.59595,31.84688,33398,minor,GeoNames
USA,Waxahachie,-96.84833,32.38653,33384,minor,GeoNames
USA,St. Charles,-76.92478,38.60728,33379,minor,GeoNames
USA,Woodridge,-88.05034,41.74697,33370,minor,GeoNames
USA,Carrollwood,-82.49287,28.05002,33365,minor,GeoNames
MEX,Calpulalpan,-98.56972,19.58867,33263,minor,GeoNames
USA,Elk Grove Village,-87.97035,42.00392,33238,minor,GeoNames
USA,Pekin,-89.64066,40.56754,33223,minor,GeoNames
USA,Socorro,-106.30331,31.65456,33222,minor,GeoNames
USA,Elmont,-73.71291,40.70094,33198,minor,GeoNames
USA,Adelanto,-117.40922,34.58277,33166,minor,GeoNames
USA,Tooele,-112.29828,40.53078,33157,minor,GeoNames
USA,Golden Glades,-80.20033,25.91176,33145,minor,GeoNames
USA,Marrero,-90.10035,29.89937,33141,minor,GeoNames
USA,Jackson,-84.40135,42.24587,33133,minor,GeoNames
USA,Foothill Farms,-121.35114,38.67877,33121,minor,GeoNames
USA,Englewood,-104.98776,39.64777,33082,minor,GeoNames
USA,Copperas Cove,-97.90308,31.12406,33081,minor,GeoNames
MEX,Ciudad Sabinas Hidalgo,-100.18121,26.50193,33068,minor,GeoNames
USA,Huntington Station,-73.41151,40.85343,33029,minor,GeoNames
USA,Seaside,-121.85162,36.61107,33025,minor,GeoNames
USA,Kearney,-99.08148,40.69946,33021,minor,GeoNames
USA,Redan,-84.13158,33.74538,33015,minor,GeoNames
USA,Manitowoc,-87.65758,44.08861,33010,minor,GeoNames
USA,Goshen,-85.83444,41.58227,32983,minor,GeoNames
USA,St. Charles,-88.30869,41.91419,32974,minor,GeoNames
USA,Greenacres City,-80.12532,26.62368,32963,minor,GeoNames
USA,Kiryas Joel,-74.16792,41.34204,32954,minor,GeoNames
MEX,Rio Grande,-103.03408,23.82733,32944,minor,GeoNames
USA,Salisbury,-75.59937,38.36067,32899,minor,GeoNames
USA,Douglasville,-84.74771,33.7515,32897,minor,GeoNames
USA,Security-Widefield,-104.71439,38.74728,32882,minor,GeoNames
USA,University Place,-122.5504,47.23565,32842,minor,GeoNames
USA,Pullman,-117.17962,46.73127,32816,minor,GeoNames
MEX,Ticul,-89.53493,20.39875,32796,minor,GeoNames
MEX,Jaltipan de Morelos,-94.71396,17.96542,32778,minor,GeoNames
USA,Mount Lebanon,-80.0495,40.35535,32730,minor,GeoNames
CAN,LaSalle,-83.06095,42.24481,32721,minor,GeoNames
MEX,Victor Rosales,-102.70222,22.94889,32721,minor,GeoNames
USA,Windsor,-104.90136,40.47748,32716,minor,GeoNames
USA,Alabaster,-86.81638,33.24428,32707,minor,GeoNames
USA,Farmers Branch,-96.89612,32.92651,32689,minor,GeoNames
USA,Oildale,-119.01955,35.41968,32684,minor,GeoNames
USA,La Verne,-117.76784,34.10084,32681,minor,GeoNames
USA,Mason,-84.30994,39.36006,32662,minor,GeoNames
USA,Eastpointe,-82.95547,42.46837,32657,minor,GeoNames
USA,Gillette,-105.50222,44.29109,32649,minor,GeoNames
USA,Valparaiso,-87.06114,41.47309,32626,minor,GeoNames
USA,Midvale,-111.89994,40.61106,32613,minor,GeoNames
USA,Spring Valley,-74.04375,41.11315,32598,minor,GeoNames
MEX,Tenosique,-91.4236,17.4729,32579,minor,GeoNames
USA,Rome,-75.45573,43.21285,32573,minor,GeoNames
USA,Lewiston,-117.01766,46.41655,32544,minor,GeoNames
USA,North Ridgeville,-82.01903,41.38949,32483,minor,GeoNames
USA,Petersburg,-77.40193,37.22793,32477,minor,GeoNames
MEX,Nueva Italia de Ruiz,-102.09314,19.02473,32467,minor,GeoNames
USA,Santa Rosa Beach,-86.22883,30.39603,32459,minor,GeoNames
USA,Ken Caryl,-105.11221,39.57582,32438,minor,GeoNames
USA,Randallstown,-76.79525,39.36733,32430,minor,GeoNames
USA,Westlake,-81.91792,41.45532,32428,minor,GeoNames
USA,Bangor,-68.77265,44.79884,32391,minor,GeoNames
USA,Clermont,-81.77285,28.54944,32390,minor,GeoNames
MEX,Zapotlanejo,-103.06813,20.62268,32376,minor,GeoNames
USA,Sun Prairie,-89.21373,43.1836,32365,minor,GeoNames
USA,Georgetown,-84.55883,38.2098,32356,minor,GeoNames
USA,Fairbanks,-147.71639,64.83778,32325,minor,GeoNames
USA,College Park,-76.93692,38.98067,32301,minor,GeoNames
USA,Springville,-111.61075,40.16523,32286,minor,GeoNames
MEX,Actopan,-98.94377,20.26961,32276,minor,GeoNames
USA,Natick,-71.3495,42.28343,32276,minor,GeoNames
CAN,Chestermere,-113.81867,51.03341,32255,minor,GeoNames
USA,Massillon,-81.52151,40.79672,32252,minor,GeoNames
USA,Walla Walla,-118.34302,46.06458,32237,minor,GeoNames
USA,Florence,-84.62661,38.99895,32227,minor,GeoNames
MEX,Macuspana,-92.59539,17.76052,32225,minor,GeoNames
USA,Andover,-93.29134,45.2333,32213,minor,GeoNames
USA,Hopkinsville,-87.49117,36.86561,32205,minor,GeoNames
CAN,Cochrane,-114.46871,51.18341,32199,minor,GeoNames
MEX,Centro Familiar la Soledad,-101.74972,21.135,32159,minor,GeoNames
USA,Laramie,-105.5911,41.31137,32158,minor,GeoNames
USA,Greenville,-91.05978,33.40898,32156,minor,GeoNames
USA,Bethel Park,-80.0395,40.32757,32118,minor,GeoNames
USA,Cookeville,-85.50164,36.16284,32113,minor,GeoNames
USA,Randolph,-71.04116,42.1626,32112,minor,GeoNames
USA,Oceanside,-73.64013,40.63871,32109,minor,GeoNames
USA,Danville,-87.63002,40.12448,32108,minor,GeoNames
USA,Helena,-112.03611,46.59271,32091,minor,GeoNames
MEX,Huixtla,-92.4634,15.13924,32033,minor,GeoNames
USA,Montgomery Village,-77.19526,39.17677,32032,minor,GeoNames
MEX,Ciudad Fernandez,-100.01153,21.94045,32006,minor,GeoNames
USA,North Olmsted,-81.92347,41.4156,32004,minor,GeoNames
USA,Land O' Lakes,-82.45759,28.2189,31996,minor,GeoNames
USA,Watertown,-71.18283,42.37093,31915,minor,GeoNames
USA,Glastonbury,-72.60815,41.71232,31876,minor,GeoNames
